image,xmin,ymin,xmax,ymax,label,confidence
img-8167.jpg,1124,1192,1225,1352,Crack,0.98
img-8168.jpg,1136,1548,1237,1716,Crack,0.97
img-8169.jpg,1152,1839,1238,1985,Crack,0.96
img-8170.jpg,1200,2076,1244,2143,Crack,0.98
img-8174.jpg,989,888,1089,1071,Crack,0.97
img-8175.jpg,780,1350,890,1563,Crack,0.98
img-8176.jpg,996,936,1111,1122,Crack,0.98
img-8261-2.jpg,725,336,786,416,Crack,0.97
img-8261.jpg,724,339,776,416,Crack,0.97
img-8274-2.jpg,685,484,739,548,Crack,0.97
img-8274.jpg,688,497,738,550,Crack,0.97
img-8401.jpg,2220,1290,2281,1360,Crack,0.11
img-8405.jpg,2087,678,2161,751,Crack,0.97
img-8406.jpg,1629,1009,1751,1094,Crack,0.98
img-8407.jpg,1121,1266,1290,1380,Crack,0.98
img-8408.jpg,662,1456,873,1602,Crack,0.98
img-8409.jpg,323,1570,527,1735,Crack,0.98
img-8420.jpg,615,1879,674,1944,Crack,0.15
img-8423.jpg,965,1704,1143,1775,Crack,0.98
img-8424.jpg,592,1601,739,1676,Crack,0.97
img-8454.jpg,1465,2,1536,87,Crack,0.96
img-8455.jpg,1108,1864,1187,1941,Crack,0.21
img-8455.jpg,1481,458,1578,675,Crack,0.98
img-8456.jpg,1566,992,1644,1213,Crack,0.99
img-8457.jpg,1628,1450,1690,1674,Crack,0.99
img-8460.jpg,2206,1570,2304,1645,Crack,0.32
img-8462.jpg,2476,811,2546,883,Crack,0.69
img-8471.jpg,1288,1423,1349,1509,Crack,0.43
img-8473.jpg,1535,828,1601,957,Crack,0.96
img-8474.jpg,1216,1279,1336,1438,Crack,0.98
img-8475.jpg,904,1648,999,1818,Crack,0.97
img-8595-2.jpg,1587,1206,1664,1350,Crack,0.97
img-8595.jpg,1587,1203,1664,1346,Crack,0.97
img-8596.jpg,1590,1555,1658,1681,Crack,0.96
img-8597.jpg,1568,1799,1623,1891,Crack,0.97
img-8601.jpg,882,1116,934,1173,Crack,0.11
img-8607-2.jpg,1689,608,1739,676,Crack,0.97
img-8607.jpg,1685,598,1733,681,Crack,0.97
img-8713.jpg,1176,935,1239,1021,Crack,0.93
img-8724.jpg,1888,724,1968,781,Crack,0.98
img-8725.jpg,1552,668,1662,735,Crack,0.97
img-8726.jpg,1267,598,1376,659,Crack,0.97
img-8727.jpg,1044,481,1150,546,Crack,0.96
img-8728.jpg,918,372,1022,443,Crack,0.97
img-8729.jpg,914,249,991,334,Crack,0.97
img-8732.jpg,663,616,738,738,Crack,0.12
img-8740.jpg,1616,582,1673,654,Crack,0.13
img-8743.jpg,2474,889,2592,985,Crack,0.39
img-8750.jpg,1506,1132,1580,1193,Crack,0.98
img-8751.jpg,1240,751,1337,841,Crack,0.98
img-8752.jpg,1005,342,1098,455,Crack,0.96
img-8753.jpg,860,4,946,122,Crack,0.96
img-8758.jpg,1699,784,1757,887,Crack,0.11
img-8761.jpg,2,0,88,74,Crack,0.72
img-8763.jpg,1750,1786,1849,1922,Crack,0.51
img-8764.jpg,1260,652,1377,767,Crack,0.98
img-8765.jpg,835,38,967,192,Crack,0.98
img-8773.jpg,1381,1083,1439,1139,Crack,0.81
img-8774.jpg,1243,854,1300,919,Crack,0.98
img-8775.jpg,2191,1532,2321,1640,Crack,0.15
img-8775.jpg,1141,638,1194,711,Crack,0.97
img-8776.jpg,1080,462,1137,535,Crack,0.97
img-9272.jpg,1526,814,1589,895,Crack,0.96
img-9273.jpg,1488,1070,1553,1167,Crack,0.96
img-9274.jpg,1444,1290,1518,1406,Crack,0.98
img-9275.jpg,1422,1519,1496,1639,Crack,0.97
img-9276.jpg,1429,1771,1500,1878,Crack,0.96
img-9320.jpg,1747,730,1817,867,Crack,0.97
img-9321.jpg,1563,1183,1629,1263,Crack,0.97
img-9323.jpg,1431,377,1523,514,Crack,0.72
img-9328.jpg,975,509,1064,620,Crack,0.55
img-9332.jpg,2120,111,2198,238,Crack,0.97
img-9333.jpg,1964,472,2041,588,Crack,0.98
img-9603.jpg,1543,1305,1682,1382,Crack,0.98
img-9604.jpg,1015,1120,1184,1213,Crack,0.97
img-9605.jpg,668,1000,805,1080,Crack,0.97
img-9609.jpg,1294,1246,1382,1319,Crack,0.62
img-9611.jpg,1940,1897,2009,1944,Crack,0.11
img-9615.jpg,2051,1412,2138,1473,Crack,0.97
img-9616.jpg,1546,1306,1679,1383,Crack,0.98
img-9617.jpg,1044,1186,1204,1274,Crack,0.98
pxl-20220607-133805714.jpg,926,1576,1291,1901,Crack,0.98
